,Jaar_Maand,Product,Label_Naam,Beginstand,Jaarpremie_Beginstand,Eindstand,Jaarpremie_Eindstand,NewBusiness,Jaarpremie_NewBusiness,Royementen,Geroyeerde_Jaarpremie,Prolongaties,Jaarpremie_voor_Prolongatie,Jaarpremie_na_Prolongatie,Mutaties,Jaarpremie_voor_Mutatie,Jaarpremie_na_Mutatie,Gemiddelde_Jaarpremie_Beginstand,Gemiddelde_Jaarpremie_Eindstand,Jaarpremie_Prolongatie,Gemiddelde_Jaarpremie_voor_Prolongatie,Gemiddelde_Jaarpremie_na_Prolongatie,CBS_Autoverkopen_Totaal,CPI_Verzekeringen_Vervoer,Jaarmutatie_CPI_Verzekeringen_Vervoer,CPI_Nieuwe_Autos,Jaarmutatie_CPI_Nieuwe_Autos,CPI_Tweedehands_Autos,Jaarmutatie_CPI_Tweedehands_Autos,CPI_Onderhoud_en_Reparatie_Privevoertuigen,Jaarmutatie_CPI_Onderhoud_en_Reparatie_Privevoertuigen,CPI_Brandstoffen,Jaarmutatie_CPI_Brandstoffen
743,201807,Auto Particulier,Emil Frey Polis,2424,1074150.13,2420,1068359.47,25,11506.98,28,13894.69,198,88557.98,87063.74,52,25784.33,24508.51,443.131241,441.470855,-1494.24,447.262525,439.715858,277713,113.08,4.2,108.67,3.9,101.77,-1.2,102.12,3.6,107.85,11.5
744,201808,Auto Particulier,Emil Frey Polis,2420,1068359.47,2409,1064804.92,24,13484.26,33,15085.11,142,63026.73,63307.99,52,27614.71,25645.68,441.470855,442.011174,281.26,443.850211,445.830915,266203,111.73,2.6,109.71,4.9,101.67,-1.4,103.05,3.8,109.03,11.2
745,201809,Auto Particulier,Emil Frey Polis,2409,1064804.92,2394,1060149.62,23,13014.12,36,15065.85,164,75618.5,74247.57,59,30875.44,30089.44,442.011174,442.836098,-1370.93,461.088414,452.729085,257021,113.02,3.8,109.94,5.1,101.57,-1.6,103.72,3.3,109.39,9.1
746,201810,Auto Particulier,Emil Frey Polis,2394,1060149.62,2379,1052589.24,24,14741.16,38,20517.79,187,81370.5,80174.44,57,26229.06,25833.22,442.836098,442.45029,-1196.06,435.136363,428.74032,273113,113.41,2.0,110.03,4.9,101.32,-2.2,105.81,4.0,108.89,9.6
747,201811,Auto Particulier,Emil Frey Polis,2379,1052589.24,2376,1047833.28,26,11858.0,24,11957.2,194,85097.71,84678.85,61,28355.81,26106.0,442.45029,441.007272,-418.86,438.647989,436.488917,269241,113.56,1.8,109.97,4.5,101.13,-2.2,105.52,3.9,104.38,1.9
748,201812,Auto Particulier,Emil Frey Polis,2376,1047833.28,2374,1051234.14,23,13414.77,23,9690.4,134,55554.24,55499.63,47,19622.29,20304.04,441.007272,442.811347,-54.61,414.58388,414.176343,231944,109.35,-2.0,110.08,4.6,101.85,-1.3,104.55,3.1,99.33,-2.1
749,201901,Auto Particulier,Emil Frey Polis,2374,1051234.14,2355,1042207.27,17,8711.21,35,16393.03,202,88738.25,87118.56,48,22192.8,22916.66,442.811347,442.550857,-1619.69,439.298267,431.28,294291,109.67,-3.3,110.93,3.7,100.39,-2.1,106.4,6.6,101.25,-1.9
750,201902,Auto Particulier,Emil Frey Polis,2355,1042207.27,2338,1031153.15,26,13291.13,41,22128.97,158,70982.67,69650.22,64,28360.13,28459.58,442.550857,441.040697,-1332.45,449.257405,440.824177,260509,116.51,2.7,110.93,3.7,100.23,-2.0,106.96,8.2,103.63,2.2
751,201903,Auto Particulier,Emil Frey Polis,2338,1031153.15,2334,1028263.19,29,13817.21,34,16756.25,184,78004.3,77324.32,62,25136.89,26649.86,441.040697,440.55835,-679.98,423.936413,420.240869,278454,118.9,5.2,110.93,3.2,100.16,-2.1,106.43,5.5,106.06,5.7
752,201904,Auto Particulier,Emil Frey Polis,2334,1028263.19,2323,1021544.42,35,15383.57,43,18597.46,179,78900.94,78368.13,38,16107.17,16340.45,440.55835,439.752225,-532.81,440.787374,437.810782,259102,119.08,5.3,110.89,3.0,100.3,-2.0,107.14,4.8,110.64,6.1
753,201905,Auto Particulier,Emil Frey Polis,2323,1021544.42,2318,1019935.55,39,18053.16,44,20837.58,163,71430.1,71356.95,68,29053.26,30280.05,439.752225,440.006708,-73.15,438.221472,437.772699,293289,120.21,6.6,110.83,2.0,100.24,-1.4,107.12,4.2,111.94,3.4
754,201906,Auto Particulier,Emil Frey Polis,2318,1019935.55,2296,1015802.92,20,8905.04,39,15494.03,199,86545.08,92242.74,43,22581.54,20512.81,440.006708,442.422874,5697.66,434.899899,463.531356,270887,120.22,6.4,110.7,2.0,100.73,-1.6,106.66,3.3,107.85,-0.1
755,201907,Auto Particulier,Emil Frey Polis,2296,1015802.92,2287,1023395.03,23,13719.2,28,11820.44,174,75967.16,81969.12,55,28576.46,29797.39,442.422874,447.483616,6001.96,436.592873,471.086896,275647,119.57,5.7,111.05,2.2,100.57,-1.2,107.26,5.0,108.45,0.6
756,201908,Auto Particulier,Emil Frey Polis,2287,1023395.03,2270,1022103.6,17,10136.48,30,13424.7,128,58120.23,61652.28,36,16433.85,16773.05,447.483616,450.265903,3532.05,454.064296,481.658437,260591,119.64,7.1,111.41,1.5,100.85,-0.8,107.44,4.3,106.99,-1.9
757,201909,Auto Particulier,Emil Frey Polis,2270,1022103.6,2265,1022195.67,23,10480.38,27,13464.32,159,74354.94,79537.64,44,21917.4,21371.52,450.265903,451.300516,5182.7,467.641132,500.236729,261902,119.83,6.0,111.45,1.4,101.21,-0.4,107.33,3.5,107.32,-1.9
758,201910,Auto Particulier,Emil Frey Polis,2265,1022195.67,2247,1016259.86,20,8766.16,37,17127.9,177,76932.42,81013.61,44,22516.72,21104.73,451.300516,452.27408,4081.19,434.64644,457.704011,289994,119.63,5.5,111.55,1.4,101.04,-0.3,108.3,2.4,107.25,-1.5
759,201911,Auto Particulier,Emil Frey Polis,2247,1016259.86,2245,1022403.24,22,11862.83,21,9106.31,178,76724.53,82186.26,45,23294.72,22033.11,452.27408,455.413469,5461.73,431.036685,461.720561,287130,119.95,5.6,111.91,1.8,101.44,0.3,108.75,3.1,108.07,3.5
760,201912,Auto Particulier,Emil Frey Polis,2245,1022403.24,2232,1023787.32,16,10665.21,29,12649.76,123,54214.92,57071.49,43,22024.8,22536.86,455.413469,458.686075,2856.57,440.771707,463.995853,268872,119.95,9.7,111.93,1.7,101.19,-0.6,108.6,3.9,108.71,9.4
761,202001,Auto Particulier,Emil Frey Polis,2232,1023787.32,2232,1026429.07,23,9578.41,23,11487.77,181,80816.42,85474.71,59,27251.52,27235.13,458.686075,459.869655,4658.29,446.499558,472.235966,312175,123.42,12.5,114.12,2.9,101.08,0.7,108.64,2.1,110.97,9.6
762,202002,Auto Particulier,Emil Frey Polis,2232,1026429.07,2230,1030811.26,27,14406.52,29,12806.73,155,66682.66,71885.66,45,20460.61,20390.89,459.869655,462.247201,5203.0,430.210709,463.778451,274710,123.42,5.9,114.31,3.0,100.82,0.6,108.72,1.6,108.36,4.6
763,202003,Auto Particulier,Emil Frey Polis,2230,1030811.26,2202,1027179.57,17,8257.95,42,17072.87,178,77060.95,82080.91,46,19475.14,20475.5,462.247201,466.475735,5019.96,432.926685,461.128707,253074,122.94,3.4,114.42,3.1,100.64,0.5,109.18,2.6,101.76,-4.1
764,202004,Auto Particulier,Emil Frey Polis,2202,1027179.57,2180,1020012.23,9,4371.71,28,14509.48,178,77979.12,83254.67,47,21533.65,20837.57,466.475735,467.895518,5275.55,438.084943,467.722865,201158,123.3,3.5,114.63,3.4,101.03,0.7,110.27,2.9,95.84,-13.4
765,202005,Auto Particulier,Emil Frey Polis,2180,1020012.23,2174,1020627.08,22,11311.74,27,15276.04,168,75089.69,80771.68,64,33909.39,33261.12,467.895518,469.469678,5681.99,446.96244,480.783809,265615,123.3,2.6,114.8,3.6,99.59,-0.6,110.18,2.9,96.12,-14.1
766,202006,Auto Particulier,Emil Frey Polis,2174,1020627.08,2163,1022429.94,17,10989.79,26,12298.65,173,74696.4,77689.98,83,37878.68,39061.21,469.469678,472.690679,2993.58,431.771098,449.075028,289671,123.57,2.8,114.8,3.7,99.4,-1.3,110.24,3.4,99.28,-7.9
767,202007,Auto Particulier,Emil Frey Polis,2163,1022429.94,2147,1016255.74,19,10693.62,34,17657.03,146,72007.09,73128.03,79,39924.5,40094.85,472.690679,473.337559,1120.94,493.199246,500.876917,307111,122.74,2.7,115.39,3.9,98.73,-1.8,113.15,5.5,100.73,-7.1
768,202008,Auto Particulier,Emil Frey Polis,2147,1016255.74,2140,1017498.4,26,14198.37,31,14870.55,99,50465.27,53446.48,60,29264.46,29547.69,473.337559,475.466542,2981.21,509.750202,539.863434,257447,122.74,2.6,115.39,3.6,99.32,-1.5,111.53,3.8,100.73,-5.9
769,202009,Auto Particulier,Emil Frey Polis,2140,1017498.4,2124,1015479.82,25,13191.95,39,17871.12,159,77456.37,81526.48,54,28676.47,27962.42,475.466542,478.097843,4070.11,487.146981,512.745157,274543,122.8,2.5,115.32,3.5,99.99,-1.2,109.94,2.4,100.14,-6.7
770,202010,Auto Particulier,Emil Frey Polis,2124,1015479.82,2098,1008088.18,23,12127.47,47,22583.79,160,72294.82,76470.39,60,30935.84,30489.61,478.097843,480.499609,4175.57,451.842625,477.939937,289688,122.6,2.5,114.95,3.0,101.12,0.1,109.54,1.1,100.0,-6.8
771,202011,Auto Particulier,Emil Frey Polis,2098,1008088.18,2089,1011615.6,23,12477.95,28,13830.71,159,73720.97,80786.77,56,29411.36,29482.1,480.499609,484.258305,7065.8,463.653899,508.092893,261947,122.6,2.2,114.6,2.4,101.74,0.3,109.7,0.9,98.49,-8.9
772,202012,Auto Particulier,Emil Frey Polis,2089,1011615.6,2069,1006465.09,20,10924.98,36,16249.64,117,56290.71,59637.25,31,14857.85,15354.11,484.258305,486.450019,3346.54,481.117179,509.720085,270898,122.47,2.1,114.6,2.4,101.86,0.7,109.71,1.0,100.66,-7.4
773,202101,Auto Particulier,Emil Frey Polis,2069,1006465.09,2037,995983.27,12,6129.32,40,19456.89,161,72485.27,76607.98,43,23985.5,24419.14,486.450019,488.946131,4122.71,450.219068,475.825962,268443,123.15,-0.2,118.32,3.7,101.8,0.7,109.82,1.1,104.93,-5.4
774,202102,Auto Particulier,Emil Frey Polis,2037,995983.27,2014,991363.41,17,12163.79,38,18529.14,131,59320.75,61722.45,34,17572.09,17772.8,488.946131,492.236052,2401.7,452.830152,471.16374,237428,123.4,0.0,118.44,3.6,101.45,0.6,110.06,1.2,109.13,0.7
775,202103,Auto Particulier,Emil Frey Polis,2014,991363.41,2004,993131.78,28,15943.1,37,15724.05,156,71230.2,74639.17,35,16881.51,17110.6,492.236052,495.57474,3408.97,456.603846,478.456217,289652,123.51,0.5,118.72,3.8,101.21,0.6,110.02,0.8,112.6,10.7
776,202104,Auto Particulier,Emil Frey Polis,2004,993131.78,1990,990766.68,29,17266.63,40,20926.31,151,67708.9,71328.47,43,24792.84,24305.48,495.57474,497.872703,3619.57,448.403311,472.373973,272934,123.64,0.3,118.86,3.7,101.7,0.7,110.62,0.3,113.38,18.3
777,202105,Auto Particulier,Emil Frey Polis,1990,990766.68,1985,995619.96,31,18557.39,33,16106.59,154,73425.59,77987.53,43,24025.94,23413.13,497.872703,501.571768,4561.94,476.789545,506.412532,282349,123.05,-0.2,118.28,3.0,101.7,2.1,113.12,2.7,115.12,19.8
778,202106,Auto Particulier,Emil Frey Polis,1985,995619.96,1973,992770.73,24,11593.76,33,15278.26,168,80932.26,82591.81,34,18105.94,18168.7,501.571768,503.178271,1659.55,481.739642,491.617916,297957,123.05,-0.4,118.47,3.2,101.43,2.0,113.46,2.9,116.59,17.4
779,202107,Auto Particulier,Emil Frey Polis,1973,992770.73,1961,989986.79,24,11414.9,35,15600.23,152,77209.04,78572.09,34,16331.66,16370.0,503.178271,504.83773,1363.05,507.95421,516.921644,287885,123.05,0.3,119.26,3.4,102.17,3.5,114.61,1.3,119.01,18.1
780,202108,Auto Particulier,Emil Frey Polis,1961,989986.79,1941,983370.45,16,9505.13,34,16234.06,110,59209.67,59208.14,19,9758.28,10556.4,504.83773,506.630834,-1.53,538.269727,538.255818,244144,123.04,0.2,119.49,3.6,104.25,5.0,115.01,3.1,119.17,18.3
781,202109,Auto Particulier,Emil Frey Polis,1941,983370.45,1921,975180.3,15,8987.11,32,16716.31,152,80191.99,81120.72,29,16491.48,15217.6,506.630834,507.642009,928.73,527.578881,533.688947,258140,122.83,0.0,119.64,3.7,104.62,4.6,115.43,5.0,120.54,20.4
782,202110,Auto Particulier,Emil Frey Polis,1921,975180.3,1904,967899.39,21,13042.81,35,20790.87,149,71152.94,74208.19,26,12982.11,12468.47,507.642009,508.350519,3055.25,477.53651,498.041543,261408,121.82,-0.6,119.52,4.0,106.74,5.6,115.7,5.6,127.26,27.3
783,202111,Auto Particulier,Emil Frey Polis,1904,967899.39,1882,959064.88,21,9942.87,38,19299.35,152,78069.74,80665.66,40,19681.73,19997.28,508.350519,509.598767,2595.92,513.61671,530.695131,249016,121.88,-0.6,119.63,4.4,107.91,6.1,116.04,5.8,131.07,33.1
784,202112,Auto Particulier,Emil Frey Polis,1882,959064.88,1867,953986.28,14,12266.28,30,17744.62,111,56926.72,57339.19,19,12048.36,11747.36,509.598767,510.972833,412.47,512.853333,516.569279,258705,118.05,-3.6,119.77,4.5,108.64,6.7,116.51,6.2,128.69,27.8
785,202201,Auto Particulier,Emil Frey Polis,1867,953986.28,1848,943951.03,20,9614.85,38,20536.17,135,64237.0,66596.59,37,20181.03,20069.93,510.972833,510.796011,2359.59,475.829629,493.308074,276135,117.16,-4.9,123.65,4.5,110.28,8.3,116.41,6.0,131.05,24.9
786,202202,Auto Particulier,Emil Frey Polis,1848,943951.03,1853,942008.19,32,16840.57,27,18365.45,119,57258.5,57443.68,34,15975.26,15372.12,510.796011,508.369233,185.18,481.163865,482.72,242386,116.98,-5.2,123.95,4.7,110.94,9.4,117.35,6.6,135.31,24.0
787,202203,Auto Particulier,Emil Frey Polis,1853,942008.19,1851,945786.25,27,13856.9,30,14230.44,150,75743.09,78122.94,37,18164.7,19043.98,508.369233,510.959616,2379.85,504.953933,520.8196,253928,115.66,-6.4,124.45,4.8,111.29,10.0,117.77,7.0,153.7,36.5
788,202204,Auto Particulier,Emil Frey Polis,1851,945786.25,1840,943601.9,22,12223.39,31,15111.31,159,78066.95,84460.51,50,30550.48,26300.28,510.959616,512.827119,6393.56,490.987106,531.198176,235136,114.64,-7.3,125.04,5.2,112.28,10.4,118.58,7.2,141.45,24.8
789,202205,Auto Particulier,Emil Frey Polis,1840,943601.9,1834,942800.31,20,14036.21,24,13667.81,157,82206.5,82634.12,42,23217.15,23315.55,512.827119,514.06778,427.62,523.60828,526.331974,237115,114.73,-6.8,126.17,6.7,113.52,11.6,119.25,5.4,146.51,27.3
790,202206,Auto Particulier,Emil Frey Polis,1834,942800.31,1830,943851.01,32,16768.84,35,17415.71,150,73318.71,75678.7,83,43707.71,43634.3,514.06778,515.765579,2359.99,488.7914,504.524666,252449,115.34,-6.3,127.08,7.3,113.67,12.1,120.84,6.5,157.17,34.8
791,202207,Auto Particulier,Emil Frey Polis,1830,943851.01,1824,938553.45,31,17674.89,38,22265.67,136,68890.81,68984.6,76,39841.23,38843.38,515.765579,514.557812,93.79,506.550073,507.239705,236272,113.73,-7.6,127.44,6.9,114.29,11.9,121.25,5.8,148.25,24.6
792,202208,Auto Particulier,Emil Frey Polis,1824,938553.45,1823,940297.28,20,12646.21,20,11204.28,109,58687.81,59174.42,46,28665.55,28480.84,514.557812,515.796642,486.61,538.420275,542.884587,222048,113.71,-7.6,127.8,7.0,116.4,11.7,121.31,5.5,139.12,16.7
793,202209,Auto Particulier,Emil Frey Polis,1823,940297.28,1810,934196.36,21,14628.04,35,21458.65,141,75572.8,76471.23,46,28674.05,27385.25,515.796642,516.130585,898.43,535.977304,542.349148,235849,113.71,-7.4,128.56,7.5,116.9,11.7,121.55,5.3,134.26,11.4
794,202210,Auto Particulier,Emil Frey Polis,1810,934196.36,1810,933824.13,27,12690.94,26,12083.17,130,62746.31,63959.33,68,33771.78,32243.37,516.130585,515.924933,1213.02,482.663923,491.994846,239258,114.53,-6.0,129.07,8.0,117.37,10.0,121.66,5.2,136.75,7.5
795,202211,Auto Particulier,Emil Frey Polis,1810,933824.13,1825,944901.03,48,26276.25,31,16284.51,139,71029.88,70965.21,74,37715.52,39706.03,515.924933,517.753989,-64.67,511.00633,510.541079,241480,115.56,-5.2,129.59,8.3,116.83,8.3,121.54,4.7,130.26,-0.6
796,202212,Auto Particulier,Emil Frey Polis,1825,944901.03,1821,943754.92,27,14176.16,29,13924.13,96,51851.72,52073.95,65,34933.92,34484.39,517.753989,518.2619,222.23,540.122083,542.436979,234429,114.84,-2.7,129.89,8.4,117.12,7.8,123.56,6.1,119.64,-7.0
797,202301,Auto Particulier,Emil Frey Polis,1821,943754.92,1825,944913.91,42,19734.56,36,17555.02,126,61457.32,60827.03,79,40852.51,42763.12,518.2619,517.761046,-630.29,487.756507,482.754206,261993,116.79,-0.3,132.94,7.5,119.87,8.7,125.75,8.0,123.77,-5.6
798,202302,Auto Particulier,Emil Frey Polis,1825,944913.91,1830,947530.07,32,17561.59,27,15229.95,123,58100.01,57682.94,67,33243.21,33944.8,517.761046,517.775994,-417.07,472.357804,468.966991,243049,116.78,-0.2,133.07,7.4,120.11,8.3,127.22,8.4,122.65,-9.4
799,202303,Auto Particulier,Emil Frey Polis,1830,947530.07,1842,960840.43,41,25837.86,29,14457.27,136,73485.26,75284.82,63,33088.97,33759.44,517.775994,521.628897,1799.56,540.332794,553.564852,283018,115.78,0.1,133.43,7.2,120.46,8.2,127.77,8.5,121.69,-20.8
800,202304,Auto Particulier,Emil Frey Polis,1842,960840.43,1842,970820.55,35,25560.35,34,18962.26,120,59267.94,62603.06,61,35753.42,36145.27,521.628897,527.046986,3335.12,493.8995,521.692166,245695,117.11,2.2,134.21,7.3,120.75,7.5,129.16,8.9,123.51,-12.7
801,202305,Auto Particulier,Emil Frey Polis,1842,970820.55,1839,974539.97,36,20593.74,36,18410.71,127,67075.17,68623.63,61,34425.62,36035.64,527.046986,529.929293,1548.46,528.150944,540.343543,261143,118.12,3.0,134.28,6.4,121.33,6.9,130.35,9.3,119.63,-18.3
802,202306,Auto Particulier,Emil Frey Polis,1839,974539.97,1849,983751.94,38,21257.73,27,15313.18,146,73684.4,76638.15,47,27683.09,28414.7,529.929293,532.045397,2953.75,504.687671,524.918835,283218,119.19,3.3,133.91,5.4,121.62,7.0,130.45,8.0,120.73,-23.2
803,202307,Auto Particulier,Emil Frey Polis,1849,983751.94,1868,998676.6,48,28765.73,25,16612.03,136,66346.23,70513.57,56,33598.24,35240.15,532.045397,534.623447,4167.34,487.839926,518.482132,262600,118.23,4.0,134.27,5.4,121.97,6.7,132.28,9.1,131.84,-11.1
804,202308,Auto Particulier,Emil Frey Polis,1868,998676.6,1894,1019173.83,46,30049.24,20,11835.55,112,61930.42,65284.22,52,36320.26,36637.21,534.623447,538.106562,3353.8,552.950178,582.894821,246839,126.89,11.6,134.19,5.0,121.96,4.8,133.22,9.8,138.29,-0.6
805,202309,Auto Particulier,Emil Frey Polis,1894,1019173.83,1900,1030260.29,39,26435.54,31,16981.5,126,69894.44,71859.03,42,25038.63,24973.03,538.106562,542.242257,1964.59,554.717777,570.309761,254920,126.89,11.6,134.23,4.4,121.96,4.3,130.78,7.6,141.65,5.5
806,202310,Auto Particulier,Emil Frey Polis,1900,1030260.29,1901,1034130.74,28,15610.28,28,14913.67,137,66079.26,67720.85,54,28886.76,29898.64,542.242257,543.993024,1641.59,482.330364,494.312773,261486,129.97,13.5,133.88,3.7,121.51,3.5,133.22,9.5,137.13,0.3
807,202311,Auto Particulier,Emil Frey Polis,1901,1034130.74,1902,1038071.63,38,23185.82,37,23601.91,159,82014.66,84585.68,44,24701.9,25343.79,543.993024,545.778985,2571.02,515.815471,531.985408,263724,129.93,12.4,133.35,2.9,120.74,3.3,133.09,9.5,132.91,2.0
808,202312,Auto Particulier,Emil Frey Polis,1902,1038071.63,1899,1041159.15,24,14133.24,23,11971.96,101,53006.31,56638.32,35,21955.72,22136.15,545.778985,548.267061,3632.01,524.81495,560.775445,250733,129.92,13.1,133.35,2.7,119.97,2.4,133.25,7.8,127.53,6.6
809,202401,Auto Particulier,Emil Frey Polis,1899,1041159.15,1921,1059579.78,52,29000.66,29,15630.86,142,66876.81,71961.61,47,28322.91,29980.78,548.267061,551.577188,5084.8,470.96345,506.771901,290748,131.81,12.9,136.12,2.4,122.07,1.8,134.53,7.0,129.07,4.3
810,202402,Auto Particulier,Emil Frey Polis,1921,1059579.78,1925,1067662.57,41,25191.12,36,21884.85,123,58854.98,61945.58,47,25905.99,27441.76,551.577188,554.629906,3090.6,478.495772,503.622601,274958,132.37,13.3,136.16,2.3,121.6,1.2,134.72,5.9,133.18,8.6
811,202403,Auto Particulier,Emil Frey Polis,1925,1067662.57,1935,1080381.47,46,33333.09,30,17750.71,150,81042.56,82226.83,39,27192.9,27207.11,554.629906,558.336677,1184.27,540.283733,548.178866,298540,130.73,12.9,136.04,2.0,121.58,0.9,134.63,5.4,135.2,11.1
812,202404,Auto Particulier,Emil Frey Polis,1935,1080381.47,1944,1092440.29,36,25542.62,23,15333.03,132,69945.43,74612.98,41,29070.41,29841.66,558.336677,561.954881,4667.55,529.889621,565.249848,277264,134.32,14.7,136.42,1.6,121.53,0.6,135.72,5.1,139.31,12.8
813,202405,Auto Particulier,Emil Frey Polis,1944,1092440.29,1958,1110848.86,28,19280.4,13,8059.75,137,78128.16,85921.11,33,23883.25,23278.22,561.954881,567.338539,7792.95,570.27854,627.161386,282771,141.53,19.8,136.54,1.7,121.32,0.0,135.91,4.3,135.57,13.3
814,202406,Auto Particulier,Emil Frey Polis,1958,1110848.86,1968,1127264.14,41,26821.93,30,16994.05,154,81398.11,87068.49,39,26966.24,28080.92,567.338539,572.796819,5670.38,528.559155,565.379805,283084,141.53,18.7,136.54,2.0,121.21,-0.3,135.95,4.2,133.08,10.2
815,202407,Auto Particulier,Emil Frey Polis,1968,1127264.14,1979,1151935.22,48,38384.93,35,20361.83,140,76212.21,82780.49,37,22628.62,23599.67,572.796819,582.079444,6568.28,544.372928,591.289214,280248,141.05,19.3,136.3,1.5,121.47,-0.4,136.12,2.9,133.76,1.5
816,202408,Auto Particulier,Emil Frey Polis,1979,1151935.22,1991,1171951.69,40,28563.94,29,18117.61,125,73837.3,80856.03,23,13545.9,13606.32,582.079444,588.624655,7018.73,590.6984,646.84824,257228,141.61,11.6,136.57,1.8,121.37,-0.5,136.42,2.4,130.48,-5.6
817,202409,Auto Particulier,Emil Frey Polis,1991,1171951.69,2001,1190430.14,44,31515.49,34,20351.04,143,85709.73,92806.09,9,7167.3,7384.92,588.624655,594.917611,7096.36,599.368741,648.993636,268295,141.6,11.6,136.61,1.8,121.07,-0.7,136.04,4.0,125.62,-11.3
818,202410,Auto Particulier,Emil Frey Polis,2001,1190430.14,2011,1202417.56,64,40560.39,53,32183.57,135,68960.68,74529.41,2012,1196911.1,1195760.26,594.917611,597.920218,5568.73,510.819851,552.069703,298430,141.24,8.7,136.97,2.3,120.18,-1.1,137.34,3.1,127.48,-7.0
819,202411,Auto Particulier,Emil Frey Polis,2011,1202417.56,2032,1227668.65,54,37044.9,32,18015.77,169,96419.21,104568.18,68,44800.65,43836.12,597.920218,604.167642,8148.97,570.527869,618.746627,290301,141.3,8.8,136.97,2.7,119.84,-0.7,137.33,3.2,130.98,-1.5
820,202412,Auto Particulier,Emil Frey Polis,2032,1227668.65,2053,1250472.06,51,36623.67,30,19491.64,111,62462.97,65960.09,50,32141.73,34594.84,604.167642,609.095012,3497.12,562.729459,594.235045,276946,141.31,8.8,136.99,2.7,119.45,-0.4,137.73,3.4,131.1,2.8
821,202501,Auto Particulier,Emil Frey Polis,2053,1250472.06,2081,1283026.04,76,51692.7,48,28844.67,171,90926.99,99167.27,68,46123.34,47619.64,609.095012,616.543027,8240.28,531.736783,579.925555,311367,144.62,9.7,138.92,2.1,121.69,-0.3,139.68,3.8,132.2,2.4
822,202502,Auto Particulier,Emil Frey Polis,2081,1283026.04,2098,1305350.25,54,38851.48,37,24133.91,142,76760.83,81246.62,63,42932.54,46053.39,616.543027,622.187917,4485.79,540.569225,572.159295,283406,144.91,9.5,138.82,2.0,121.88,0.2,140.91,4.6,132.5,-0.5
823,202503,Auto Particulier,Emil Frey Polis,2098,1305350.25,2124,1340531.33,68,47877.93,42,26694.03,170,98314.23,108480.85,75,50047.94,53878.5,622.187917,631.135277,10166.62,578.319,638.122647,299600,144.34,10.4,138.87,2.1,122.02,0.4,140.85,4.6,128.28,-5.1
824,202504,Auto Particulier,Emil Frey Polis,2124,1340531.33,2116,1351421.97,30,27796.0,38,25336.94,142,86251.77,93841.95,68,47625.04,48466.44,631.135277,638.668227,7590.18,607.40683,660.858802,282473,143.11,6.5,138.78,1.7,121.94,0.3,140.96,3.9,126.94,-8.9
825,202505,Auto Particulier,Emil Frey Polis,2116,1351421.97,2106,1358053.48,35,26721.19,45,30388.51,144,88561.52,98420.44,63,38633.93,39073.84,638.668227,644.849705,9858.92,615.010555,683.475277,296401,148.32,4.8,138.91,1.7,122.21,0.7,141.2,3.9,125.39,-7.5
826,202506,Auto Particulier,Emil Frey Polis,2106,1358053.48,2130,1388969.19,53,39905.24,29,19690.25,166,97421.96,104749.88,75,53565.53,56938.33,644.849705,652.098211,7327.92,586.879277,631.023373,288087,148.32,4.8,138.91,1.7,122.22,0.8,144.44,6.2,127.6,-4.1
827,202507,Auto Particulier,Emil Frey Polis,2130,1388969.19,2155,1426405.0,71,57998.81,46,31678.82,153,97049.45,104273.52,104,73425.42,77317.17,652.098211,661.904872,7224.07,634.31013,681.526274,297592,153.32,8.7,138.94,1.9,122.52,0.9,145.27,6.7,127.64,-4.6
828,202508,Auto Particulier,Emil Frey Polis,2155,1426405.0,2170,1452628.46,60,47739.24,45,32544.71,133,92860.65,100380.68,60,51239.4,54748.3,661.904872,669.414036,7520.03,698.200375,754.741954,262871,153.33,8.3,138.72,1.6,122.47,0.9,145.55,6.7,127.86,-2.0
829,202509,Auto Particulier,Emil Frey Polis,2170,1452628.46,2173,1469464.94,49,40665.3,46,33784.17,153,101360.19,109546.89,64,46033.43,47802.08,669.414036,676.237892,8186.7,662.484901,715.992745,283048,153.39,8.3,139.17,1.9,122.19,0.9,146.94,8.0,130.18,3.6
830,202510,Auto Particulier,Emil Frey Polis,2173,1469464.94,2192,1504328.69,68,58289.11,49,33063.65,152,88170.96,96016.47,326,195481.52,197094.73,676.237892,686.281336,7845.51,580.072105,631.687302,303116,152.98,8.3,139.25,1.7,121.72,1.3,147.19,7.2,130.01,2.0
831,202511,Auto Particulier,Emil Frey Polis,2192,1504328.69,2227,1545357.22,69,53464.68,34,25336.03,179,111879.27,124231.8,66,47105.36,47873.15,686.281336,693.918823,12352.53,625.023854,694.032402,289484,152.98,8.3,139.31,1.7,121.23,1.2,147.3,7.3,131.74,0.6
832,202512,Auto Particulier,Emil Frey Polis,2227,1545357.22,2246,1569425.88,56,40524.79,37,26142.64,132,88359.14,95876.47,100,73859.89,75821.83,693.918823,698.764861,7517.33,669.387424,726.336893,297384,156.14,10.5,139.25,1.6,120.86,1.2,148.3,7.7,128.5,-2.0
833,201501,Auto Particulier,Geen Label,40617,16115438.67,39607,15632798.6,464,170232.35,1326,557720.71,3339,1343556.51,1320665.43,1612,633967.02,592127.84,396.765853,394.697871,-22891.08,402.382902,395.527232,284629,99.66,3.8,100.16,2.7,99.16,1.8,100.08,0.7,95.24,-13.7
