Jaar_Maand,Product,Label_Naam,Beginstand,Jaarpremie_Beginstand,Eindstand,Jaarpremie_Eindstand,NewBusiness,Jaarpremie_NewBusiness,Royementen,Geroyeerde_Jaarpremie,Prolongaties,Jaarpremie_voor_Prolongatie,Jaarpremie_na_Prolongatie,Mutaties,Jaarpremie_voor_Mutatie,Jaarpremie_na_Mutatie,Gemiddelde_Jaarpremie_Beginstand,Gemiddelde_Jaarpremie_Eindstand,Jaarpremie_Prolongatie,Gemiddelde_Jaarpremie_voor_Prolongatie,Gemiddelde_Jaarpremie_na_Prolongatie
201303,Auto Particulier,Suzuki Polis,8640,3901791.71,8666,3881712.80,124,46779.73,94,49561.25,585,268513.82,255732.29,293,132009.55,129915.80,451.596262,447.924394,-12781.53,458.997982,437.149213
201304,Auto Particulier,Suzuki Polis,8666,3881712.80,8691,3862849.86,157,60288.05,123,65475.39,632,289348.58,276899.47,278,122616.89,123708.38,447.924394,444.465522,-12449.11,457.830031,438.132072
201305,Auto Particulier,Suzuki Polis,8691,3862849.86,8724,3845085.76,141,50458.31,100,47525.64,626,276982.45,264846.45,296,121585.93,116190.45,444.465522,440.748023,-12136.00,442.463977,423.077396
201306,Auto Particulier,Suzuki Polis,8724,3845085.76,8764,3835030.60,141,53829.46,94,44230.14,627,286067.06,272317.87,289,125373.60,121538.99,440.748023,437.589068,-13749.19,456.247304,434.318771
201307,Auto Particulier,Suzuki Polis,8764,3835030.60,8811,3826180.71,144,56604.65,89,47243.37,611,276382.32,262697.15,266,114347.93,113532.25,437.589068,434.250449,-13685.17,452.344222,429.946235
201308,Auto Particulier,Suzuki Polis,8811,3826180.71,8827,3800939.50,138,52179.17,120,57848.60,693,316633.77,300348.29,333,151225.10,146702.92,434.250449,430.603772,-16285.48,456.902987,433.403015
201309,Auto Particulier,Suzuki Polis,8827,3800939.50,8853,3786388.29,116,42442.95,83,40367.93,607,276766.63,266124.01,287,130751.57,126409.06,430.603772,427.695503,-10642.62,455.958204,438.425057
201310,Auto Particulier,Suzuki Polis,8853,3786388.29,8883,3768123.04,140,50186.03,106,51292.82,608,268983.73,259012.67,278,121242.93,113584.63,427.695503,424.194871,-9971.06,442.407450,426.007680
201311,Auto Particulier,Suzuki Polis,8883,3768123.04,8939,3761826.06,152,61140.79,91,47279.59,634,280655.75,265439.70,294,127246.36,125841.69,424.194871,420.832985,-15216.05,442.674684,418.674605
201312,Auto Particulier,Suzuki Polis,8939,3761826.06,8954,3744903.71,112,40037.17,90,43647.50,414,188753.16,179054.41,150,64112.30,63981.36,420.832985,418.238073,-9698.75,455.925507,432.498574
201401,Auto Particulier,Suzuki Polis,8954,3744903.71,9006,3744430.88,185,69859.41,125,58067.65,771,315987.44,304142.03,338,135744.09,138453.27,418.238073,415.770695,-11845.41,409.841037,394.477341
201402,Auto Particulier,Suzuki Polis,9006,3744430.88,9031,3735331.19,136,50079.58,105,50736.19,569,231512.31,225970.83,247,95516.59,93289.96,415.770695,413.612134,-5541.48,406.875764,397.136783
201403,Auto Particulier,Suzuki Polis,9031,3735331.19,9076,3733609.55,130,50713.80,84,37085.21,622,267425.92,255368.75,285,121100.86,118199.73,413.612134,411.371700,-12057.17,429.945209,410.560691
201404,Auto Particulier,Suzuki Polis,9076,3733609.55,9127,3728277.26,168,65333.44,110,53818.56,683,289158.64,275911.17,296,125976.04,123641.14,411.371700,408.488798,-13247.47,423.365505,403.969502
201405,Auto Particulier,Suzuki Polis,9127,3728277.26,9171,3731880.81,135,52067.85,85,39538.43,662,266985.11,260497.09,277,112806.98,112884.37,408.488798,406.921907,-6488.02,403.300770,393.500135
201406,Auto Particulier,Suzuki Polis,9171,3731880.81,9228,3729276.37,131,50214.29,71,36024.49,671,276099.96,265861.75,317,133411.56,127362.71,406.921907,404.126177,-10238.21,411.475350,396.217213
201407,Auto Particulier,Suzuki Polis,9228,3729276.37,9293,3738808.51,155,56032.96,86,35359.33,651,270918.33,262996.92,299,117291.74,117020.40,404.126177,402.325245,-7921.41,416.157188,403.989124
201408,Auto Particulier,Suzuki Polis,9293,3738808.51,9377,3745057.07,170,61991.35,84,39448.96,709,295317.60,282442.38,1179,471650.53,465708.86,402.325245,399.387551,-12875.22,416.526939,398.367249
201409,Auto Particulier,Suzuki Polis,9377,3745057.07,9422,3738520.10,143,52347.71,94,40957.79,641,264246.08,252250.24,1009,395537.40,392427.36,399.387551,396.786255,-11995.84,412.240374,393.526115
201410,Auto Particulier,Suzuki Polis,9422,3738520.10,9513,3756651.14,203,74511.32,108,44567.83,641,258013.98,249475.49,1145,452239.37,449942.34,396.786255,394.896577,-8538.49,402.517909,389.197332
201411,Auto Particulier,Suzuki Polis,9513,3756651.14,9575,3770572.54,172,70826.74,103,44996.05,690,284870.43,273331.82,1170,468531.41,470266.12,394.896577,393.793476,-11538.61,412.855695,396.133072
201412,Auto Particulier,Suzuki Polis,9575,3770572.54,9607,3767560.07,135,51986.29,93,39306.72,445,182008.33,174500.01,830,326500.94,321827.02,393.793476,392.168217,-7508.32,409.007483,392.134853
201501,Auto Particulier,Suzuki Polis,9607,3767560.07,9694,3788198.52,201,75530.37,112,43723.06,854,335543.16,325036.11,1385,530861.81,529992.56,392.168217,390.777648,-10507.05,392.907681,380.604344
201502,Auto Particulier,Suzuki Polis,9694,3788198.52,9759,3799560.13,162,58811.65,91,40050.94,604,232054.00,225798.72,1066,409796.97,410201.41,390.777648,389.339084,-6255.28,384.195364,373.838940
201503,Auto Particulier,Suzuki Polis,9759,3799560.13,9847,3816906.41,177,63483.17,84,37395.77,668,265863.41,258753.79,1132,426926.43,427499.30,389.339084,387.621246,-7109.62,397.999116,387.355973
201504,Auto Particulier,Suzuki Polis,9847,3816906.41,9883,3819984.10,142,54299.88,99,42709.75,738,290770.82,281290.22,1110,424004.09,427175.32,387.621246,386.520702,-9480.60,393.998401,381.152059
201505,Auto Particulier,Suzuki Polis,9883,3819984.10,9947,3839604.53,155,69489.52,91,42742.99,714,276878.57,269691.83,990,386701.10,386125.75,386.520702,386.006286,-7186.74,387.785112,377.719649
201506,Auto Particulier,Suzuki Polis,9947,3839604.53,9994,3856141.90,140,59894.99,89,36149.57,677,258430.92,252659.05,921,356024.56,354342.26,386.006286,385.845697,-5771.87,381.729571,373.203914
201507,Auto Particulier,Suzuki Polis,9994,3856141.90,10050,3876504.94,157,69258.21,98,41894.14,15,4962.43,4969.01,936,372221.65,365826.94,385.845697,385.721884,6.58,330.828666,331.267333
201508,Auto Particulier,Suzuki Polis,10050,3876504.94,10069,3901291.33,117,54487.98,89,36146.94,744,289579.15,296738.71,218,94390.14,96993.29,385.721884,387.455688,7159.56,389.219287,398.842352
201509,Auto Particulier,Suzuki Polis,10069,3901291.33,10067,3905895.28,122,51537.19,113,47045.21,679,262864.41,268018.13,220,91737.17,89606.10,387.455688,387.989995,5153.72,387.134624,394.724786
201510,Auto Particulier,Suzuki Polis,10067,3905895.28,10081,3928678.79,116,51475.07,93,37979.87,754,289599.54,301601.26,220,92065.24,91589.27,387.989995,389.711218,12001.72,384.084270,400.001671
201511,Auto Particulier,Suzuki Polis,10081,3928678.79,10075,3931515.55,109,48624.07,106,47549.79,745,296197.64,303377.98,207,92057.08,90418.18,389.711218,390.224868,7180.34,397.580724,407.218765
201512,Auto Particulier,Suzuki Polis,10075,3931515.55,10069,3932608.19,93,42307.52,92,39455.51,491,186186.13,189737.72,157,65217.28,64553.84,390.224868,390.565914,3551.59,379.197820,386.431201
201601,Auto Particulier,Suzuki Polis,10069,3932608.19,10081,3954266.75,141,62717.99,111,43838.79,925,346811.30,358614.48,280,115909.91,111034.78,390.565914,392.249454,11803.18,374.931135,387.691329
201602,Auto Particulier,Suzuki Polis,10081,3954266.75,10096,3973852.54,94,45098.15,76,29838.85,682,254519.43,261604.13,191,82506.63,81400.08,392.249454,393.606630,7084.70,373.195645,383.583768
201603,Auto Particulier,Suzuki Polis,10096,3973852.54,10108,3983518.52,118,50809.85,101,44873.63,756,284499.16,291729.41,235,96259.07,95871.68,393.606630,394.095619,7230.25,376.321640,385.885462
201604,Auto Particulier,Suzuki Polis,10108,3983518.52,10159,4018462.61,131,61019.00,79,33495.01,768,295696.83,302042.22,235,101112.55,100929.20,394.095619,395.556906,6345.39,385.021914,393.284140
201605,Auto Particulier,Suzuki Polis,10159,4018462.61,10137,4017064.43,81,35567.50,96,39260.05,784,303764.38,310167.23,193,74666.89,73494.65,395.556906,396.277442,6402.85,387.454566,395.621466
201606,Auto Particulier,Suzuki Polis,10137,4017064.43,10166,4041660.35,122,55466.57,85,33585.57,730,280257.37,285909.35,216,93630.64,95492.15,396.277442,397.566432,5651.98,383.914205,391.656643
201607,Auto Particulier,Suzuki Polis,10166,4041660.35,10158,4052300.40,110,49045.99,114,45308.51,767,296325.12,302572.55,249,102059.29,103814.70,397.566432,398.926993,6247.43,386.343050,394.488331
201608,Auto Particulier,Suzuki Polis,10158,4052300.40,10153,4051899.12,93,41402.09,97,39127.86,750,303333.92,302952.14,248,115098.21,113342.34,398.926993,399.083927,-381.78,404.445226,403.936186
201609,Auto Particulier,Suzuki Polis,10153,4051899.12,10147,4047372.42,110,49966.06,110,49162.43,724,284968.93,287252.85,232,104829.08,99951.49,399.083927,398.873797,2283.92,393.603494,396.758080
201610,Auto Particulier,Suzuki Polis,10147,4047372.42,10159,4055226.40,110,51777.49,97,43550.54,763,303828.66,305438.30,270,117732.51,114273.40,398.873797,399.175745,1609.64,398.202699,400.312319
201611,Auto Particulier,Suzuki Polis,10159,4055226.40,10200,4078136.04,149,69642.32,102,40545.36,749,304716.72,304632.18,233,102375.15,97662.08,399.175745,399.817258,-84.54,406.831401,406.718531
201612,Auto Particulier,Suzuki Polis,10200,4078136.04,10203,4082311.13,107,47164.00,98,42665.60,519,199667.17,200087.98,161,71835.55,72423.20,399.817258,400.108902,420.81,384.715163,385.525973
201701,Auto Particulier,Suzuki Polis,10203,4082311.13,10248,4104754.77,165,76083.43,110,50009.76,947,367689.40,368615.30,325,135310.54,134422.46,400.108902,400.542034,925.90,388.267581,389.245300
201702,Auto Particulier,Suzuki Polis,10248,4104754.77,10279,4129381.08,123,60077.00,85,33024.81,703,274961.29,274505.64,204,87954.64,88927.33,400.542034,401.729845,-455.65,391.125590,390.477439
201703,Auto Particulier,Suzuki Polis,10279,4129381.08,10324,4156492.11,145,68056.68,97,40880.50,781,301315.59,301360.60,209,88814.70,89906.01,401.729845,402.604814,45.01,385.807413,385.865044
201704,Auto Particulier,Suzuki Polis,10324,4156492.11,10345,4172968.53,118,53674.89,91,37219.80,807,324321.48,327701.93,244,99729.41,98625.90,402.604814,403.380234,3380.45,401.885353,406.074262
201705,Auto Particulier,Suzuki Polis,10345,4172968.53,10349,4173472.08,103,48384.58,94,44704.75,768,303645.51,303926.00,206,85126.07,84891.08,403.380234,403.272980,280.49,395.371757,395.736979
201706,Auto Particulier,Suzuki Polis,10349,4173472.08,10384,4196342.11,112,51794.31,70,27193.15,753,299474.22,300735.04,205,87108.05,86237.42,403.272980,404.116150,1260.82,397.708127,399.382523
201707,Auto Particulier,Suzuki Polis,10384,4196342.11,10394,4204534.81,99,45911.82,87,36190.72,773,312519.54,312477.22,202,84805.96,84574.15,404.116150,404.515567,-42.32,404.294359,404.239611
201708,Auto Particulier,Suzuki Polis,10394,4204534.81,10400,4208926.51,108,49994.74,96,41263.30,755,309224.10,308857.64,222,101505.13,100213.02,404.515567,404.704472,-366.46,409.568344,409.082966
201709,Auto Particulier,Suzuki Polis,10400,4208926.51,10416,4225671.21,109,53480.15,90,34421.14,704,279696.44,281712.70,217,93061.67,90675.86,404.704472,405.690400,2016.26,397.296079,400.160085
201710,Auto Particulier,Suzuki Polis,10416,4225671.21,10463,4254106.01,148,72530.41,95,37845.77,789,318939.19,318739.80,226,102551.91,98229.01,405.690400,406.585683,-199.39,404.232179,403.979467
201711,Auto Particulier,Suzuki Polis,10463,4254106.01,10505,4286072.86,132,65935.80,84,34025.11,809,330790.71,333037.51,215,97880.01,96259.59,406.585683,408.003128,2246.80,408.888393,411.665648
201712,Auto Particulier,Suzuki Polis,10505,4286072.86,10517,4295396.04,107,50534.71,92,40448.97,550,218225.71,219655.13,157,72989.00,71214.10,408.003128,408.424079,1429.42,396.774018,399.372963
201801,Auto Particulier,Suzuki Polis,10517,4295396.04,10588,4368028.05,179,80355.00,97,41049.36,1003,400087.31,438392.01,274,128347.94,127971.90,408.424079,412.545150,38304.70,398.890638,437.080767
201802,Auto Particulier,Suzuki Polis,10588,4368028.05,10585,4403921.98,104,54418.61,104,44777.47,708,280428.88,307318.84,186,84326.82,84156.00,412.545150,416.053092,26889.96,396.085988,434.066158
201803,Auto Particulier,Suzuki Polis,10585,4403921.98,10589,4443895.29,105,50714.59,98,40663.20,812,323454.89,353760.21,198,86696.17,87630.15,416.053092,419.670912,30305.32,398.343460,435.665283
201804,Auto Particulier,Suzuki Polis,10589,4443895.29,10555,4463840.90,80,40176.71,109,48446.14,824,335353.94,366188.60,198,91606.16,93279.63,419.670912,422.912449,30834.66,406.982936,444.403640
201805,Auto Particulier,Suzuki Polis,10555,4463840.90,10515,4479840.65,75,39116.53,108,46271.91,755,302531.49,330053.80,188,86557.20,85835.05,422.912449,426.042857,27522.31,400.703960,437.157350
201806,Auto Particulier,Suzuki Polis,10515,4479840.65,10507,4518696.00,106,58243.11,108,45931.37,779,312807.38,340248.53,219,106153.84,108558.63,426.042857,430.065289,27441.15,401.549910,436.776033
201807,Auto Particulier,Suzuki Polis,10507,4518696.00,10498,4559818.40,95,52129.76,96,41362.42,768,315620.18,346918.41,232,106434.50,108253.10,430.065289,434.351152,31298.23,410.963776,451.716679
201808,Auto Particulier,Suzuki Polis,10498,4559818.40,10472,4579996.03,80,38824.24,86,36432.60,770,315223.32,343203.28,206,96180.99,92696.59,434.351152,437.356381,27979.96,409.380935,445.718545
201809,Auto Particulier,Suzuki Polis,10472,4579996.03,10508,4632749.07,109,57210.15,66,29191.12,716,295800.53,321242.30,201,92680.49,94580.03,437.356381,440.878289,25441.77,413.129231,448.662430
201810,Auto Particulier,Suzuki Polis,10508,4632749.07,10486,4656814.26,80,38274.33,99,45466.38,816,338635.17,371132.51,233,110051.24,109694.02,440.878289,444.098251,32497.34,414.994080,454.819252
201811,Auto Particulier,Suzuki Polis,10486,4656814.26,10483,4695967.42,87,44976.44,83,37202.50,835,348171.10,380595.93,202,93067.40,94228.86,444.098251,447.960261,32424.83,416.971377,455.803508
201812,Auto Particulier,Suzuki Polis,10483,4695967.42,10454,4707060.55,55,31286.22,81,40294.59,576,239127.31,261436.80,169,79425.76,77945.83,447.960261,450.264066,22309.49,415.151579,453.883333
201901,Auto Particulier,Suzuki Polis,10454,4707060.55,10415,4698105.19,83,46935.90,112,53948.47,1014,440899.93,443048.36,279,128810.70,129128.03,450.264066,451.090272,2148.43,434.812554,436.931321
201902,Auto Particulier,Suzuki Polis,10415,4698105.19,10393,4686271.28,70,34894.30,88,43720.50,724,319283.82,318884.45,182,83274.91,83505.20,451.090272,450.906502,-399.37,440.999751,440.448135
201903,Auto Particulier,Suzuki Polis,10393,4686271.28,10357,4690645.18,62,32699.88,94,44151.48,809,352568.89,370864.34,224,106754.77,107034.67,450.906502,452.896126,18295.45,435.808269,458.423164
201904,Auto Particulier,Suzuki Polis,10357,4690645.18,10331,4708705.42,83,46191.02,102,46586.30,798,352916.46,373034.70,184,90119.89,90962.02,452.896126,455.784088,20118.24,442.251203,467.462030
201905,Auto Particulier,Suzuki Polis,10331,4708705.42,10302,4714526.18,87,46080.50,114,53643.83,765,335861.59,353417.21,201,108081.76,103486.70,455.784088,457.632127,17555.62,439.034758,461.983281
201906,Auto Particulier,Suzuki Polis,10302,4714526.18,10293,4735128.12,73,36965.77,77,34214.91,762,346661.05,364090.85,235,116108.23,118235.73,457.632127,460.033821,17429.80,454.935761,477.809514
201907,Auto Particulier,Suzuki Polis,10293,4735128.12,10272,4752484.98,66,38449.42,80,34986.46,771,353653.24,372076.74,209,106580.10,105022.64,460.033821,462.664036,18423.50,458.694215,482.589805
201908,Auto Particulier,Suzuki Polis,10272,4752484.98,10241,4758902.66,74,39700.17,99,43748.37,742,333766.91,351123.77,203,97896.92,96473.10,462.664036,464.691207,17356.86,449.820633,473.212628
201909,Auto Particulier,Suzuki Polis,10241,4758902.66,10212,4757138.95,64,32345.06,83,41492.79,727,330852.13,344830.74,202,94883.37,94176.59,464.691207,465.838126,13978.61,455.092338,474.320137
201910,Auto Particulier,Suzuki Polis,10212,4757138.95,10183,4765097.59,66,38481.94,88,46090.53,805,365152.80,385285.46,229,114872.75,113075.66,465.838126,467.946340,20132.66,453.605962,478.615478
201911,Auto Particulier,Suzuki Polis,10183,4765097.59,10145,4769494.08,67,36378.11,100,47471.50,818,373502.60,392080.86,213,109114.66,108580.65,467.946340,470.132486,18578.26,456.604645,479.316454
201912,Auto Particulier,Suzuki Polis,10145,4769494.08,10096,4757129.03,55,27887.20,99,46635.74,558,251338.69,263384.76,154,74724.17,70534.77,470.132486,471.189483,12046.07,450.427759,472.015698
202001,Auto Particulier,Suzuki Polis,10096,4757129.03,10059,4762481.83,71,40300.27,103,52190.80,989,444125.67,464884.95,246,114255.82,112228.74,471.189483,473.454799,20759.28,449.065389,470.055561
202002,Auto Particulier,Suzuki Polis,10059,4762481.83,10022,4763801.81,65,36267.69,98,48781.25,719,319808.18,336878.90,211,104016.31,102111.20,473.454799,475.334445,17070.72,444.795799,468.538108
202003,Auto Particulier,Suzuki Polis,10022,4763801.81,9991,4755156.19,62,35344.49,85,42628.23,786,362953.99,365668.47,252,121175.57,120790.37,475.334445,475.943968,2714.48,461.773524,465.227061
202004,Auto Particulier,Suzuki Polis,9991,4755156.19,9933,4734044.03,37,17699.50,89,38769.82,781,369553.53,372105.46,214,102978.64,102411.87,475.943968,476.597606,2551.93,473.179935,476.447451
202005,Auto Particulier,Suzuki Polis,9933,4734044.03,9884,4713430.57,45,25676.50,89,46318.42,746,347713.66,348902.79,205,103091.81,101888.71,476.597606,476.874804,1189.13,466.104101,467.698109
202006,Auto Particulier,Suzuki Polis,9884,4713430.57,9837,4705673.66,65,33463.27,110,51694.16,665,323729.35,335596.27,360,180265.25,181184.71,476.874804,478.364710,11866.92,486.811052,504.656045
202007,Auto Particulier,Suzuki Polis,9837,4705673.66,9788,4698734.16,92,52326.54,134,61828.73,605,298067.11,306310.85,363,183943.72,182304.35,478.364710,480.050486,8243.74,492.672909,506.298925
202008,Auto Particulier,Suzuki Polis,9788,4698734.16,9740,4687447.37,54,28503.44,95,49978.28,595,278138.44,290435.96,333,159231.65,159866.46,480.050486,481.257430,12297.52,467.459563,488.127663
202009,Auto Particulier,Suzuki Polis,9740,4687447.37,9689,4681877.20,62,33844.29,110,52313.32,688,331021.67,346373.86,218,104992.25,104241.08,481.257430,483.215729,15352.19,481.136148,503.450377
202010,Auto Particulier,Suzuki Polis,9689,4681877.20,9653,4692421.32,74,41558.43,96,48606.32,742,359589.09,385339.42,259,133284.07,132232.65,483.215729,486.110154,25750.33,484.621415,519.325363
202011,Auto Particulier,Suzuki Polis,9653,4692421.32,9599,4684664.27,57,33180.84,100,54978.15,752,364594.18,384973.22,221,115448.75,114012.48,486.110154,488.036698,20379.04,484.832686,511.932473
202012,Auto Particulier,Suzuki Polis,9599,4684664.27,9502,4652893.01,45,24915.53,135,66723.73,507,238000.36,250664.55,172,85262.89,85367.72,488.036698,489.675122,12664.19,469.428717,494.407396
202101,Auto Particulier,Suzuki Polis,9502,4652893.01,9432,4643254.73,53,29989.75,111,57961.17,868,404995.74,433212.11,233,119684.00,118221.60,489.675122,492.287397,28216.37,466.584953,499.092292
202102,Auto Particulier,Suzuki Polis,9432,4643254.73,9368,4630860.50,37,18891.05,92,46140.85,680,317834.39,338135.77,170,86413.46,83991.07,492.287397,494.327551,20301.38,467.403514,497.258485
202103,Auto Particulier,Suzuki Polis,9368,4630860.50,9285,4604908.98,52,26690.21,128,64798.96,751,361046.58,381330.53,181,89828.73,84185.74,494.327551,495.951424,20283.95,480.754434,507.763688
202104,Auto Particulier,Suzuki Polis,9285,4604908.98,9203,4588132.01,53,30169.92,124,59740.64,691,329580.93,346900.43,177,92163.85,90985.24,495.951424,498.547431,17319.50,476.962272,502.026671
202105,Auto Particulier,Suzuki Polis,9203,4588132.01,9137,4578911.40,59,33113.46,119,59799.38,657,309180.09,329772.34,155,78801.29,79140.27,498.547431,501.139476,20592.25,470.593744,501.936590
202106,Auto Particulier,Suzuki Polis,9137,4578911.40,9102,4572112.88,66,34066.19,98,47412.01,674,334541.66,343929.34,201,107836.92,106137.76,501.139476,502.319586,9387.68,496.352611,510.280919
202107,Auto Particulier,Suzuki Polis,9102,4572112.88,9035,4545858.42,49,27292.81,101,51699.53,668,335060.15,346696.60,218,120394.53,116216.24,502.319586,503.138729,11636.45,501.587050,519.006886
202108,Auto Particulier,Suzuki Polis,9035,4545858.42,8966,4523523.05,53,28184.14,115,59680.08,629,303195.49,314565.00,202,106099.22,107169.66,503.138729,504.519635,11369.51,482.027806,500.103338
202109,Auto Particulier,Suzuki Polis,8966,4523523.05,8925,4509830.75,62,33513.02,94,48962.34,629,315742.49,323271.24,159,83266.11,82427.23,504.519635,505.303165,7528.75,501.975341,513.944737
202110,Auto Particulier,Suzuki Polis,8925,4509830.75,8864,4488040.82,38,20626.60,93,51019.08,733,372068.14,386745.13,149,80930.15,77465.24,505.303165,506.322294,14676.99,507.596371,527.619549
202111,Auto Particulier,Suzuki Polis,8864,4488040.82,8815,4475703.65,55,33080.62,97,48884.51,721,371496.35,380148.35,203,111690.17,109588.39,506.322294,507.737226,8652.00,515.251525,527.251525
202112,Auto Particulier,Suzuki Polis,8815,4475703.65,8747,4451114.18,35,21073.79,96,50508.93,484,239450.81,247667.43,120,63106.11,62324.78,507.737226,508.873234,8216.62,494.733078,511.709566
202201,Auto Particulier,Suzuki Polis,8747,4451114.18,8686,4441167.39,48,29406.58,101,50606.57,824,405000.29,424724.87,209,113885.82,109322.88,508.873234,511.301794,19724.58,491.505206,515.442803
202202,Auto Particulier,Suzuki Polis,8686,4441167.39,8649,4437230.16,53,34540.38,86,45714.84,622,305789.12,318050.15,139,72744.89,71195.81,511.301794,513.033895,12261.03,491.622379,511.334646
202203,Auto Particulier,Suzuki Polis,8649,4437230.16,8592,4425023.05,62,37268.70,112,59026.09,680,341933.86,354649.15,198,105336.63,105822.04,513.033895,515.016649,12715.29,502.843911,521.542867
202204,Auto Particulier,Suzuki Polis,8592,4425023.05,8533,4404136.31,66,37463.21,116,61346.30,654,325328.94,335608.09,164,94482.79,92038.70,515.016649,516.129885,10279.15,497.444862,513.162217
202205,Auto Particulier,Suzuki Polis,8533,4404136.31,8490,4387863.68,63,36288.18,96,56521.17,623,312158.43,320832.22,132,67566.51,66721.79,516.129885,516.827288,8673.79,501.056869,514.979486
202206,Auto Particulier,Suzuki Polis,8490,4387863.68,8427,4357734.41,32,18453.31,91,48972.82,629,316689.10,323223.50,119,65081.35,62665.74,516.827288,517.115748,6534.40,503.480286,513.868839
202207,Auto Particulier,Suzuki Polis,8427,4357734.41,8367,4332620.47,42,25385.18,98,51855.58,626,324814.86,331508.22,114,65682.87,62434.20,517.115748,517.822453,6693.36,518.873578,529.565846
202208,Auto Particulier,Suzuki Polis,8367,4332620.47,8304,4313503.01,36,20155.94,88,43564.79,640,317378.92,328243.94,127,66856.41,63156.78,517.822453,519.448821,10865.02,495.904562,512.881156
202209,Auto Particulier,Suzuki Polis,8304,4313503.01,8244,4282720.60,50,30778.22,104,58584.63,612,313348.24,317081.18,120,63126.14,60102.45,519.448821,519.495463,3732.94,512.006928,518.106503
202210,Auto Particulier,Suzuki Polis,8244,4282720.60,8213,4275309.28,58,32746.62,82,41651.20,679,357115.66,362943.39,127,69390.44,67821.01,519.495463,520.553912,5827.73,525.943534,534.526347
202211,Auto Particulier,Suzuki Polis,8213,4275309.28,8166,4256388.66,40,23055.95,83,41639.83,671,356487.43,361353.58,141,81361.93,78258.70,520.553912,521.232997,4866.15,531.277839,538.529925
202212,Auto Particulier,Suzuki Polis,8166,4256388.66,8140,4247022.59,44,23935.22,69,38731.98,443,231413.47,237830.39,97,57599.38,57055.35,521.232997,521.747246,6416.92,522.378036,536.863182
202301,Auto Particulier,Suzuki Polis,8140,4247022.59,8082,4224017.39,51,29995.47,100,51846.87,765,390770.53,397549.12,160,88954.21,87839.10,521.747246,522.645061,6778.59,510.811150,519.672052
202302,Auto Particulier,Suzuki Polis,8082,4224017.39,8042,4206788.49,48,25254.16,82,40914.55,583,298740.42,302424.75,144,80022.47,79197.02,522.645061,523.102274,3684.33,512.419245,518.738850
202303,Auto Particulier,Suzuki Polis,8042,4206788.49,7973,4178373.40,43,22464.13,106,55641.35,661,343057.92,352157.34,197,108888.45,106779.80,523.102274,524.065395,9099.42,518.998366,532.764508
202304,Auto Particulier,Suzuki Polis,7973,4178373.40,7936,4178575.31,53,31169.85,84,44166.80,614,316341.59,329096.51,183,104553.45,106415.46,524.065395,526.534187,12754.92,515.214315,535.987801
202305,Auto Particulier,Suzuki Polis,7936,4178575.31,7901,4172830.60,35,19717.67,66,35740.13,607,317558.28,328526.17,180,98433.79,99830.85,526.534187,528.139551,10967.89,523.160263,541.229275
202306,Auto Particulier,Suzuki Polis,7901,4172830.60,7860,4167169.89,58,34969.26,92,49533.34,567,288777.79,300006.58,182,101117.95,102299.28,528.139551,530.174286,11228.79,509.308271,529.112134
202307,Auto Particulier,Suzuki Polis,7860,4167169.89,7830,4165660.34,46,27131.61,71,37037.33,577,306531.40,318053.21,198,107806.71,107306.43,530.174286,532.012814,11521.81,531.250259,551.218734
202308,Auto Particulier,Suzuki Polis,7830,4165660.34,7813,4176014.55,39,24354.53,49,27221.50,570,296200.03,310526.53,198,103389.94,105162.27,532.012814,534.495654,14326.50,519.649175,544.783385
202309,Auto Particulier,Suzuki Polis,7813,4176014.55,7801,4187825.15,74,45890.08,84,47208.25,582,303189.77,312503.88,229,128156.24,133039.20,534.495654,536.831835,9314.11,520.944621,536.948247
202310,Auto Particulier,Suzuki Polis,7801,4187825.15,7784,4187509.99,57,34458.03,70,45752.79,651,345104.00,359509.13,284,158369.47,158235.73,536.831835,537.963770,14405.13,530.113671,552.241367
202311,Auto Particulier,Suzuki Polis,7784,4187509.99,7781,4211113.11,68,42632.22,68,34357.01,636,341800.36,357661.13,212,121784.87,123262.01,537.963770,541.204615,15860.77,537.421949,562.360267
202312,Auto Particulier,Suzuki Polis,7781,4211113.11,7779,4219772.73,54,30005.51,54,29785.15,428,225990.77,235909.04,142,76631.64,75904.66,541.204615,542.456964,9918.27,528.015817,551.189345
202401,Auto Particulier,Suzuki Polis,7779,4219772.73,7746,4222877.90,81,51131.44,98,54766.03,689,353843.36,367194.35,207,122802.94,123774.29,542.456964,545.168848,13350.99,513.560754,532.938098
202402,Auto Particulier,Suzuki Polis,7746,4222877.90,7726,4234833.31,59,38006.27,73,38196.75,541,280930.46,293769.17,136,77282.54,79530.25,545.168848,548.127531,12838.71,519.279963,543.011404
202403,Auto Particulier,Suzuki Polis,7726,4234833.31,7704,4244258.21,72,40443.23,87,46009.42,624,329835.63,345458.56,137,76540.34,79745.03,548.127531,550.916174,15622.93,528.582740,553.619487
202404,Auto Particulier,Suzuki Polis,7704,4244258.21,7673,4257675.79,60,38735.34,84,45919.50,591,323015.59,345780.90,121,68924.80,69783.37,550.916174,554.890628,22765.31,546.557681,585.077664
202405,Auto Particulier,Suzuki Polis,7673,4257675.79,7648,4273958.46,55,38363.66,76,46419.49,544,297420.45,320704.34,109,67665.12,70711.19,554.890628,558.833480,23283.89,546.728768,589.530036
